Title,Facing,Floor,Bedroom,Bathroom,Location_area,Location_district,Price_in_cr,Land_area_aana,Price_per_aana,Road_access_ft,Built_year_bs,Has_parking,Amenity_count
House for sale,West,3.0,6,4,Samakhushi Chowk,Kathmandu,2.95,3.3,0.893939393939394,15.0,2075,1,1
House for sale,East,2.5,10,2,Gaushala,Kathmandu,3.25,4.0,0.8125,13.0,2072,1,1
House for sale,North-East,2.5,6,4,Bhimsengola,Kathmandu,7.35,6.0,1.2249999999999999,18.0,2076,1,1
House for sale,North,2.5,4,4,Goldhunga,Kathmandu,3.2,4.0,0.8,20.0,2073,1,2
House for sale,South-West,2.5,5,5,Ganesh Chowk,Kathmandu,3.25,3.5,0.9285714285714286,14.0,2076,1,0
House for sale,North-East,2.5,4,3,Nagarjun,Kathmandu,2.5,3.1,0.8064516129032258,16.0,2074,1,0
House for sale,South-West,3.0,5,4,Wasik,Kathmandu,4.1,5.2,0.7884615384615383,13.0,2064,1,2
House for sale,East,2.5,4,3,Sukedhara,Kathmandu,4.5,7.0,0.6428571428571429,15.0,2075,1,0
House for sale,South-West,2.5,4,3,Thaiba,Lalitpur,5.0,5.2,0.9615384615384615,20.0,2075,1,2
House for sale,South-East,2.5,3,4,Dhapasi,Kathmandu,4.75,6.1,0.778688524590164,15.0,2075,1,1
House for sale,North-West,4.0,8,4,Narayantar,Kathmandu,5.35,8.1,0.6604938271604938,12.0,2068,1,1
House for sale,South,2.5,6,4,Sukedhara,Kathmandu,3.9,4.0,0.975,14.0,2074,0,1
House for sale,West,3.0,6,3,Ranibari,Kathmandu,3.5,4.0,0.875,22.0,2072,1,0
House for sale,West,2.5,5,4,Goldhunga,Kathmandu,2.5,3.2,0.78125,10.0,2072,0,0
House for sale,South-East,2.5,6,4,Bhaisepati,Lalitpur,7.5,6.0,1.25,20.0,2076,0,1
House for sale,East,2.5,3,4,Baluwakhani,Kathmandu,3.15,4.0,0.7875,13.0,2070,0,1
House for sale,East,2.0,6,4,Tenzing Chowk,Kathmandu,2.65,3.3,0.8030303030303031,13.0,2076,0,1
House for sale,West,2.5,6,3,Sukedhara,Kathmandu,3.5,5.0,0.7,14.0,2074,1,1
Bungalow for sale,East,2.5,4,5,Narayanthan,Kathmandu,5.5,11.0,0.5,15.0,2070,1,2
House for sale,East,2.5,5,6,Rudreshwor,Kathmandu,4.9,5.1,0.9607843137254903,13.0,2072,0,1
House for sale,West,2.5,7,4,Bafal,Kathmandu,2.85,4.0,0.7125,13.0,2072,0,1
House for sale,West,2.5,4,4,Ichangu Narayan,Kathmandu,2.15,2.2,0.9772727272727272,9.0,2076,0,1
House for sale,South,2.5,4,4,Basanti Chowk,Kathmandu,2.2,3.0,0.7333333333333334,10.0,2065,1,0
House for sale,North,2.5,6,5,Tindhara,Kathmandu,2.2,3.0,0.7333333333333334,26.0,2070,1,0
House for sale,West,2.5,4,5,Buddha Chowk,Kathmandu,2.4,3.0,0.7999999999999999,10.0,2065,1,0
House for sale,North-East,3.0,4,3,Hattigaunda,Kathmandu,3.65,6.2,0.5887096774193548,13.0,2070,0,1
House for sale,East,2.5,6,4,Dhapakhel,Lalitpur,2.7,3.3,0.8181818181818182,13.0,2065,0,1
House for sale,West,2.5,5,4,Dholahiti,Lalitpur,3.3,4.0,0.825,13.5,2069,0,1
House for sale,South,3.0,5,4,Gwarko,Lalitpur,2.7,3.1,0.8709677419354839,13.0,2079,1,4
House for sale,South-East,2.5,4,4,Bhaisepati,Lalitpur,4.65,4.0,1.1625,14.0,2076,0,4
House for sale,South,3.0,3,3,Matatirtha,Kathmandu,2.0,5.1,0.3921568627450981,26.0,2073,1,1
Bungalow for sale,North-East,2.5,5,2,Imadol,Lalitpur,3.6,7.0,0.5142857142857143,20.0,2070,1,3
House for sale,North,3.5,5,4,Sitapaila,Kathmandu,2.7,4.0,0.675,10.0,2072,1,2
House for sale,West,2.0,5,4,Bhaisepati,Lalitpur,3.0,3.0,1.0,12.0,2072,1,0
House for sale,West,2.5,5,4,Bhaisepati,Lalitpur,5.1,5.0,1.02,20.0,2079,1,0
House for sale,East,3.0,6,3,Kapan,Kathmandu,2.98,4.1,0.726829268292683,13.0,2055,1,0
House for sale,East,2.5,5,3,Imadol,Lalitpur,2.35,3.0,0.7833333333333333,13.0,2079,1,4
House for sale,South,2.5,6,2,Syuchatar,Kathmandu,2.5,3.2,0.78125,13.0,2072,1,1
House for sale,South,2.5,5,4,Bafal,Kathmandu,2.85,4.0,0.7125,13.5,2079,1,0
House for sale,South-East,2.5,4,3,Sitapaila,Kathmandu,2.75,4.1,0.6707317073170732,16.0,2060,1,2
Bungalow for sale,South,2.5,4,3,Sitapaila,Kathmandu,2.95,4.2,0.7023809523809524,16.0,2072,1,2
House for sale,North-East,3.0,7,5,Purano Naikap,Kathmandu,4.8,6.2,0.7741935483870968,13.0,2073,1,2
House for sale,West,3.0,7,4,Battisputali,Kathmandu,3.2,3.5,0.9142857142857144,20.0,2076,1,1
House for sale,East,2.5,5,5,Sitapaila,Kathmandu,3.15,5.0,0.63,13.0,2069,1,4
House for sale,South,1.0,3,1,Thulobharyang,Kathmandu,1.5,2.2,0.6818181818181818,10.0,2076,1,0
House for sale,South,2.5,5,3,Jorpati,Kathmandu,2.3,3.2,0.7187499999999999,10.0,2061,1,3
House for sale,South-West,2.0,4,2,Nil Barahi Mandir,Bhaktapur,2.0,3.1,0.6451612903225806,20.0,2069,1,3
House for sale,West,2.5,6,3,Balaju,Kathmandu,5.75,9.1,0.6318681318681318,10.0,2071,0,4
House for sale,North-East,2.5,3,3,Sitapaila,Kathmandu,1.2,2.3,0.5217391304347826,4.0,2079,1,2
House for sale,North,2.5,4,2,Naikap,Kathmandu,2.0,3.1,0.6451612903225806,10.0,2073,1,3
House for sale,East,2.5,4,4,Machhapokhari,Kathmandu,3.0,4.0,0.75,10.0,2076,1,0
House for sale,South-East,3.5,6,4,Gothatar,Kathmandu,2.68,3.2,0.8375,10.0,2070,0,0
Duplex for sale,South-West,2.5,6,4,Dhapakhel,Lalitpur,3.0,4.0,0.75,20.0,2079,1,0
House for sale,East,2.5,3,3,Sunakothi,Lalitpur,4.25,6.0,0.7083333333333334,15.0,2069,1,0
House for sale,West,2.5,10,5,Budhanilkantha,Kathmandu,5.35,8.0,0.66875,13.0,2079,1,0
House for sale,East,2.5,4,3,Satdobato,Lalitpur,2.6,3.0,0.8666666666666667,13.0,2079,1,0
House for sale,West,2.5,5,3,Bafal,Kathmandu,2.4,3.1,0.7741935483870968,13.0,2076,1,0
House for sale,South-West,2.5,4,5,Bhaisepati,Lalitpur,5.5,5.0,1.1,16.0,2076,1,0
House for sale,West,2.5,9,6,Budhanilkantha,Kathmandu,4.65,7.0,0.6642857142857144,15.0,2072,1,0
House for sale,West,2.5,4,5,Budhanilkantha,Kathmandu,3.6,4.0,0.9,15.0,2072,1,0
House for sale,North,3.5,6,4,Manamaiju,Kathmandu,2.75,4.0,0.6875,12.0,2072,1,0
House for sale,South,2.5,6,5,Dhapasi,Kathmandu,4.25,5.0,0.85,18.0,2079,1,1
House for sale,North-East,4.0,10,4,Balkumari,Lalitpur,4.25,4.2,1.0119047619047619,36.0,2060,0,0
House for sale,North,2.5,6,3,Kadaghari,Kathmandu,2.7,3.2,0.84375,13.0,2072,1,4
House for sale,East,2.5,4,4,Dhapasi,Kathmandu,2.85,3.2,0.890625,16.0,2076,1,2
House for sale,East,2.5,4,4,Tokha,Kathmandu,2.9,4.2,0.6904761904761905,13.0,2076,1,2
House for sale,West,2.5,5,4,Nakhipot,Lalitpur,3.2,4.2,0.7619047619047619,20.0,2072,1,0
House for sale,East,2.5,4,4,Goldhunga,Kathmandu,3.0,4.2,0.7142857142857143,20.0,2072,1,1
House for sale,West,3.0,8,4,Machhe Gaun,Kathmandu,1.4,3.0,0.4666666666666666,13.0,2058,1,0
House for sale,East,3.0,4,5,Rudreshwor,Kathmandu,5.0,5.1,0.9803921568627452,16.0,2070,1,1
House for sale,South,1.0,2,1,Imadol,Lalitpur,1.65,3.0,0.5499999999999999,13.0,2070,1,0
House for sale,South,3.0,4,4,Nakhipot,Lalitpur,2.4,3.0,0.7999999999999999,13.0,2058,1,0
House for sale,North-East,3.0,5,3,Chapali,Kathmandu,2.8,3.3,0.8484848484848485,13.0,2070,1,0
House for sale,West,3.5,7,4,Jarankhu,Kathmandu,3.5,4.0,0.875,13.0,2058,1,0
House for sale,North,2.5,6,4,Koteshwor,Kathmandu,2.75,3.0,0.9166666666666666,26.0,2078,1,0
Bungalow for sale,South-East,3.0,8,6,Charkhal,Kathmandu,2.85,4.0,0.7125,13.0,2076,1,1
Bungalow for sale,South,2.5,7,7,Hattigaunda,Kathmandu,3.65,6.1,0.5983606557377049,14.0,2073,1,1
House for sale,North-East,2.5,6,5,Hattigaunda,Kathmandu,4.5,5.0,0.9,15.0,2076,1,1
House for sale,South,2.5,8,3,Matatirtha,Kathmandu,2.0,8.0,0.25,16.0,2072,1,0
House for sale,West,2.5,7,5,Balkhu,Kathmandu,7.2,8.0,0.9,20.0,2072,1,0
House for sale,North,2.5,4,3,Taukhel,Lalitpur,3.0,4.2,0.7142857142857143,8.0,2075,1,0
House for sale,South,2.5,6,5,Mandikhatar,Kathmandu,1.85,2.7,0.6851851851851851,13.0,2068,1,1
Bungalow for sale,South,2.5,5,4,Deuwa Chowk,Kathmandu,4.5,4.3,1.0465116279069768,13.0,2079,0,3
Bungalow for sale,North,3.0,6,4,Hattigaunda,Kathmandu,4.5,5.0,0.9,13.0,2072,1,3
House for sale,East,2.5,4,4,Nakkhu,Lalitpur,3.95,5.0,0.79,13.0,2072,1,4
House for sale,South-West,3.0,3,3,Hepali Height,Kathmandu,4.5,4.2,1.0714285714285714,20.0,2075,0,4
House for sale,West,1.0,2,1,Bhadrabas,Kathmandu,1.25,3.0,0.4166666666666667,20.0,2058,1,1
Bungalow for sale,South-East,3.0,5,4,Dhapasi,Kathmandu,4.1,4.0,1.025,20.0,2068,0,2
House for sale,East,3.0,4,4,Bhaisepati,Lalitpur,3.8,3.3,1.1515151515151516,13.0,2070,0,2
Bungalow for sale,East,3.0,6,4,Dhapasi,Kathmandu,3.75,4.0,0.9375,13.0,2058,0,3
Bungalow for sale,East,2.5,6,7,Hattigaunda,Kathmandu,6.5,6.2,1.0483870967741935,14.0,2075,1,4
House for sale,North,2.5,3,3,Balkhu,Lalitpur,2.49,2.3,1.082608695652174,20.0,2070,1,0
House for sale,South,2.0,4,4,Bhaisepati,Lalitpur,4.5,5.0,0.9,16.0,2076,1,0
House for sale,West,2.0,3,2,Bhaktapur,Bhaktapur,1.4,3.2,0.43749999999999994,14.0,2072,1,0
House for sale,South,3.0,5,5,Rudreshwor,Kathmandu,5.95,6.0,0.9916666666666667,13.0,2076,0,4
House for sale,North,3.5,8,4,Jarankhu,Kathmandu,3.5,4.0,0.875,13.0,2073,1,0
House for sale,West,2.5,5,4,Paiyuntar,Kathmandu,3.0,4.3,0.6976744186046512,12.0,2076,1,3
House for sale,East,2.5,4,5,Budhanilkantha,Kathmandu,5.0,5.1,0.9803921568627452,15.0,2072,1,0
House for sale,South-West,2.5,5,4,Ganesh Chowk,Kathmandu,4.5,5.2,0.8653846153846153,13.0,2072,0,5
House for sale,South-West,2.5,4,4,Hattiban,Lalitpur,4.65,4.2,1.1071428571428572,20.0,2072,1,2
House for sale,South,2.5,5,4,Budhanilkantha,Kathmandu,2.98,4.1,0.726829268292683,13.0,2076,1,0
House for sale,West,1.5,8,4,Gurjudhara,Kathmandu,1.9,3.0,0.6333333333333333,13.0,2079,1,1
Bungalow for sale,North-East,2.5,4,3,Dhapasi,Kathmandu,2.3,4.0,0.575,13.0,2072,1,0
House for sale,North,1.0,2,2,Bhadrabas,Kathmandu,1.25,4.0,0.3125,20.0,2072,1,1
House for sale,East,3.5,7,4,Bagdol,Lalitpur,5.5,6.0,0.9166666666666666,16.0,2076,1,0
Bungalow for sale,North-East,2.5,6,5,Ganesh Chowk,Kathmandu,6.75,6.1,1.1065573770491803,12.0,2076,1,3
House for sale,North,3.5,6,5,Kapan,Kathmandu,3.6,5.0,0.72,13.0,2072,1,0
House for sale,East,2.5,6,6,Siddhartha Colony,Kathmandu,3.5,3.0,1.1666666666666667,20.0,2072,1,1
House for sale,South,2.5,5,5,Narayanthan,Kathmandu,4.25,3.3,1.2878787878787878,16.0,2063,1,4
House for sale,South-West,2.5,4,4,Nakkhu,Lalitpur,5.3,5.2,1.0192307692307692,13.0,2070,1,6
House for sale,West,2.5,5,4,Bhaisepati,Lalitpur,4.0,5.0,0.8,20.0,2075,1,0
House for sale,East,2.5,5,5,Hattigaunda,Kathmandu,3.65,6.2,0.5887096774193548,15.0,2063,1,1
House for sale,East,2.5,4,4,Bhaisepati,Lalitpur,3.99,5.0,0.798,15.0,2065,1,0
House for sale,South-East,2.5,6,5,Sundarbasti,Kathmandu,3.85,4.2,0.9166666666666666,20.0,2075,1,0
Bungalow for sale,North-East,2.5,6,5,Sundarbasti,Kathmandu,3.85,5.0,0.77,13.0,2074,1,0
House for sale,North-West,2.0,4,3,Sitapaila,Kathmandu,6.74,10.2,0.6607843137254903,20.0,2075,1,3
House for sale,East,1.0,2,1,Gothatar,Kathmandu,1.4,3.2,0.43749999999999994,20.0,2072,0,0
House for sale,South,2.5,10,5,Gongabu,Kathmandu,3.15,4.0,0.7875,13.0,2073,1,0
Bungalow for sale,South-East,2.5,5,4,Bhaisepati,Lalitpur,4.75,4.2,1.130952380952381,13.0,2073,1,2
Bungalow for sale,North,2.5,6,4,Thaiba,Lalitpur,3.7,4.5,0.8222222222222223,22.0,2071,1,1
House for sale,South-East,2.5,5,3,Jarankhu,Kathmandu,2.5,4.0,0.625,12.0,2073,1,0
Bungalow for sale,West,2.5,4,3,Dhapakhel,Lalitpur,1.85,4.2,0.44047619047619047,26.0,2070,1,0
House for sale,East,3.5,10,3,Sudal,Bhaktapur,2.1,3.3,0.6363636363636365,10.0,2074,1,1
House for sale,North-East,2.5,6,4,Khumaltar,Lalitpur,3.5,6.0,0.5833333333333334,22.0,2075,1,0
House for sale,West,2.5,4,4,Nakhipot,Lalitpur,2.75,4.0,0.6875,17.0,2073,1,2
House for sale,North-West,3.5,10,3,Aarubari,Kathmandu,1.9,3.0,0.6333333333333333,19.0,2060,1,0
House for sale,North,2.5,5,4,Baluwa,Kathmandu,1.9,3.2,0.5937499999999999,13.0,2065,1,2
House for sale,East,3.0,8,4,Deuwa Chowk,Kathmandu,5.25,8.0,0.65625,12.0,2075,1,2
House for sale,North,2.5,8,3,Tinthana,Kathmandu,1.98,3.0,0.66,13.0,2075,1,0
Bungalow for sale,North-East,2.5,5,4,Machhegaun,Kathmandu,4.5,8.0,0.5625,13.0,2075,1,4
House for sale,North-West,2.5,4,4,Imadol,Lalitpur,2.65,3.2,0.8281249999999999,11.0,2076,1,1
House for sale,West,2.5,6,3,Satdobato,Lalitpur,4.5,6.1,0.7377049180327869,12.0,2076,1,1
House for sale,South-West,2.5,6,1,Imadol,Lalitpur,2.75,3.2,0.859375,20.0,2073,1,0
House for sale,West,2.5,5,5,Sinamangal,Kathmandu,4.5,5.2,0.8653846153846153,13.0,2074,1,0
House for sale,West,2.5,7,4,Khumaltar,Lalitpur,4.25,5.2,0.8173076923076923,18.0,2060,1,0
House for sale,South-East,2.5,6,3,Radhe Radhe,Bhaktapur,6.25,8.0,0.78125,16.0,2065,1,1
House for sale,North-East,2.0,4,3,Dhapakhel,Lalitpur,4.2,8.2,0.5121951219512195,13.0,2075,1,0
House for sale,South,1.0,4,4,Chunikhel,Kathmandu,1.55,3.0,0.5166666666666667,20.0,2076,1,0
House for sale,East,2.5,6,4,Kapan,Kathmandu,3.35,4.0,0.8375,15.5,2076,1,0
House for sale,West,3.5,5,3,Suryadarshan Height,Kathmandu,3.25,3.3,0.9848484848484849,16.0,2056,1,0
House for sale,South-East,2.5,3,3,Dhapakhel,Lalitpur,2.9,3.0,0.9666666666666667,26.0,2073,1,1
House for sale,South,2.5,4,4,Budhanilkantha,Kathmandu,3.2,4.0,0.8,20.0,2070,1,1
House for sale,South,2.5,6,5,Budhanilkantha,Kathmandu,3.25,4.1,0.7926829268292683,20.0,2075,1,0
House for sale,West,2.0,4,3,Sukedhara,Kathmandu,4.95,4.0,1.2375,12.0,2073,1,1
House for sale,East,2.5,3,3,Bhaisepati,Lalitpur,5.5,5.0,1.1,18.0,2060,1,1
House for sale,North,2.5,6,5,Budhanilkantha,Kathmandu,4.25,5.0,0.85,18.0,2065,0,1
House for sale,East,2.0,5,2,Boharatar,Kathmandu,2.0,3.0,0.6666666666666666,13.0,2075,1,0
House for sale,North-East,2.5,6,5,Budhanilkantha,Kathmandu,4.8,4.0,1.2,25.0,2074,1,0
House for sale,South-East,2.5,6,3,Ekantakuna,Lalitpur,3.6,5.0,0.72,15.0,2060,1,1
Villa for sale,North,2.5,5,4,Bhaisepati,Lalitpur,3.65,3.2,1.140625,20.0,2065,1,5
Villa for sale,East,2.5,5,5,Grande Villa,Kathmandu,5.35,5.2,1.0288461538461537,21.0,2076,1,0
Bungalow for sale,North,2.5,5,5,Budhanilkantha,Kathmandu,5.0,5.1,0.9803921568627452,15.0,2076,1,1
House for sale,South-West,2.5,4,5,Bhaisepati,Lalitpur,5.5,5.0,1.1,20.0,2076,1,0
House for sale,East,2.0,6,6,Budhanilkantha,Kathmandu,3.5,3.2,1.09375,20.0,2071,1,0
House for sale,North,2.5,4,4,Sainbu,Lalitpur,3.0,4.0,0.75,15.0,2073,1,0
House for sale,North,3.5,8,4,Pepsicola,Kathmandu,2.6,3.0,0.8666666666666667,10.0,2069,1,0
House for sale,East,2.5,4,4,Thankot,Kathmandu,1.95,3.2,0.609375,13.0,2073,1,1
House for sale,North,2.5,4,5,Sanobharyang,Kathmandu,4.5,5.0,0.9,20.0,2078,1,3
Bungalow for sale,East,2.5,4,3,Sukedhara,Kathmandu,7.0,7.0,1.0,12.0,2075,1,1
House for sale,North,3.0,5,4,Thulobharyang,Kathmandu,3.5,3.0,1.1666666666666667,13.0,2076,1,1
House for sale,North,2.5,4,4,Imadol,Lalitpur,2.05,2.2,0.9318181818181817,13.0,2078,1,3
House for sale,South,1.5,4,2,Thankot,Kathmandu,3.0,4.0,0.75,13.0,2079,1,0
House for sale,West,1.5,8,3,Gongabu,Kathmandu,1.9,4.0,0.475,13.0,2073,1,0
House for sale,North,2.5,4,2,Lazimpat,Kathmandu,2.25,2.2,1.0227272727272727,10.0,2060,1,0
House for sale,South,3.0,5,3,Tokha,Kathmandu,2.4,3.0,0.7999999999999999,11.0,2075,1,0
House for sale,West,3.5,4,4,Putalisadak,Kathmandu,5.0,5.0,1.0,20.0,2075,1,0
House for sale,South,2.5,5,5,Ganesh Chowk,Kathmandu,6.5,6.0,1.0833333333333333,15.0,2074,1,0
House for sale,South-East,2.5,3,4,Bhaisepati,Lalitpur,5.5,4.2,1.3095238095238095,18.0,2076,1,1
House for sale,East,2.5,8,3,Chandragiri,Kathmandu,1.85,3.2,0.578125,10.0,2056,1,1
House for sale,East,2.5,4,5,Khumaltar,Lalitpur,4.0,4.0,1.0,26.0,2070,1,0
House for sale,East,1.0,4,4,Kapan,Kathmandu,1.6,3.1,0.5161290322580645,13.0,2074,1,0
House for sale,North-West,3.0,6,5,Budhanilkantha,Kathmandu,3.9,5.0,0.78,20.0,2060,1,0
House for sale,South,2.0,4,3,Bansbari,Kathmandu,6.25,9.2,0.6793478260869565,13.0,2076,1,1
House for sale,South,2.0,3,3,Bansbari,Kathmandu,6.25,10.0,0.625,13.0,2076,1,1
House for sale,East,2.5,5,4,Kalanki,Kathmandu,3.2,4.0,0.8,15.0,2073,1,1
House for sale,West,2.5,6,5,Budhanilkantha,Kathmandu,7.0,8.0,0.875,20.0,2070,1,0
Bungalow for sale,North-East,2.5,5,5,Golfutar,Kathmandu,3.15,3.2,0.9843749999999999,20.0,2074,1,1
House for sale,East,3.0,5,4,Pasikot,Kathmandu,3.3,4.2,0.7857142857142856,16.0,2073,1,0
House for sale,South,2.5,5,5,Rudreshwor,Kathmandu,5.75,6.0,0.9583333333333334,15.0,2060,1,1
House for sale,East,3.5,6,4,Kapan,Kathmandu,2.95,6.0,0.4916666666666667,10.0,2074,1,5
House for sale,South,2.5,4,3,Sukedhara,Kathmandu,2.25,4.0,0.5625,13.0,2074,1,0
House for sale,South-East,2.5,5,5,Budhanilkantha,Kathmandu,6.75,8.0,0.84375,15.0,2073,1,0
House for sale,South,2.5,5,4,Pasikot,Kathmandu,3.35,5.0,0.67,13.0,2070,1,3
House for sale,North,2.5,4,4,Deuwa Niwas,Kathmandu,4.15,4.0,1.0375,17.0,2069,1,5
House for sale,South,2.5,3,3,Harisiddhi,Lalitpur,3.0,3.1,0.9677419354838709,13.0,2073,1,3
House for sale,South,2.5,5,3,Nepaltar,Kathmandu,2.1,3.0,0.7000000000000001,10.0,2060,1,0
House for sale,North,3.0,6,5,Thankot,Kathmandu,2.6,4.0,0.65,13.0,2065,1,2
House for sale,South,2.5,4,5,Setipakha,Lalitpur,3.1,4.0,0.775,15.0,2076,1,0
House for sale,South,2.5,4,5,Ekatabasti,Kathmandu,1.6,2.2,0.7272727272727273,12.0,2076,1,1
House for sale,East,2.5,6,5,Budhanilkantha,Kathmandu,3.35,4.0,0.8375,13.0,2076,1,0
House for sale,South,2.5,5,6,Bhaisepati,Lalitpur,1.4,6.0,0.2333333333333333,15.0,2056,1,0
House for sale,East,1.5,5,4,Imadol,Lalitpur,3.45,4.0,0.8625,13.0,2070,1,0
House for sale,North,1.5,4,1,Imadol,Lalitpur,1.45,3.0,0.48333333333333334,11.0,2074,1,1
House for sale,South,1.0,4,5,Budhanilkantha,Kathmandu,1.85,3.2,0.578125,13.0,2073,1,0
House for sale,East,2.5,4,4,Dahachowk,Kathmandu,1.75,3.2,0.546875,13.0,2073,1,1
House for sale,North-East,2.5,7,4,Imadol,Lalitpur,3.6,4.1,0.878048780487805,20.0,2070,1,1
House for sale,South,2.5,4,5,Budhanilkantha,Kathmandu,7.5,7.3,1.0273972602739727,24.0,2074,1,2
House for sale,South-East,3.0,7,5,Budhanilkantha,Kathmandu,3.95,5.0,0.79,13.0,2069,1,0
House for sale,North,2.5,6,3,Sitapaila,Kathmandu,3.0,4.2,0.7142857142857143,12.0,2060,1,0
House for sale,North,2.5,6,5,Kapan,Kathmandu,3.38,4.2,0.8047619047619047,13.0,2074,1,0
House for sale,South,2.5,5,4,Kapan,Kathmandu,1.85,3.0,0.6166666666666667,12.0,2075,1,0
House for sale,South-West,1.0,2,1,Kapan,Kathmandu,1.4,3.0,0.4666666666666666,12.0,2065,1,1
House for sale,North,2.5,5,4,Budhanilkantha,Kathmandu,2.6,4.0,0.65,13.0,2076,1,0
House for sale,West,2.5,6,4,Gopikrishna Hall,Kathmandu,2.85,4.0,0.7125,15.0,2076,1,0
Villa for sale,North,2.0,4,3,Grande Villa,Kathmandu,3.9,4.3,0.9069767441860466,16.0,2056,1,1
House for sale,South,2.5,4,4,Nakhipot,Lalitpur,2.9,2.9,1.0,20.0,2073,1,1
House for sale,South,2.5,4,4,Lubhu,Lalitpur,1.75,2.5,0.7,13.0,2070,1,1
House for sale,North,2.5,6,2,Budhanilkantha,Kathmandu,3.35,4.5,0.7444444444444445,13.0,2074,1,0
House for sale,North-East,2.0,4,4,Sirutar,Bhaktapur,2.65,3.3,0.8030303030303031,13.0,2069,1,0
House for sale,North,4.0,10,4,Panga,Kathmandu,2.75,4.0,0.6875,12.0,2073,1,0
House for sale,South-East,2.5,6,5,Budhanilkantha,Kathmandu,6.0,6.0,1.0,15.0,2062,1,1
House for sale,South,1.0,2,1,Khumaltar,Lalitpur,2.85,5.0,0.5700000000000001,14.0,2074,1,0
House for sale,West,4.0,4,2,Anamnagar,Kathmandu,1.3,3.0,0.43333333333333335,4.0,2071,0,0
House for sale,South,3.0,5,2,Greenhill City,Kathmandu,2.55,4.0,0.6375,13.0,2070,1,0
House for sale,South-East,2.5,4,4,Golfutar,Kathmandu,3.9,5.2,0.75,13.0,2069,1,0
House for sale,North,2.5,5,5,Budhanilkantha,Kathmandu,4.25,5.0,0.85,15.0,2073,1,0
House for sale,North,3.0,7,5,Birendra Chowk,Kathmandu,4.0,5.0,0.8,17.0,2070,1,1
House for sale,South-East,2.5,5,5,Budhanilkantha,Kathmandu,7.5,7.0,1.0714285714285714,14.0,2068,1,1
House for sale,East,2.5,3,4,Khumaltar,Lalitpur,3.65,3.2,1.140625,13.0,2060,1,4
House for sale,North,2.5,5,4,Jyotinagar,Kathmandu,3.88,3.0,1.2933333333333332,15.0,2068,1,0
House for sale,South-East,2.5,4,4,Thaiba,Lalitpur,4.5,6.0,0.75,20.0,2061,1,5
House for sale,West,3.0,6,4,Balkumari,Lalitpur,3.5,8.0,0.4375,15.0,2066,1,0
House for sale,East,2.5,5,4,Kalanki,Kathmandu,2.4,4.0,0.6,14.0,2072,1,0
House for sale,East,2.0,5,4,Tarkeshwor,Kathmandu,0.85,3.2,0.265625,16.0,2063,0,0
House for sale,South-West,2.5,5,5,Bhaisepati,Lalitpur,5.95,6.0,0.9916666666666667,16.5,2078,1,0
House for sale,North,2.5,4,4,Bhaisepati,Lalitpur,4.1,3.3,1.2424242424242424,20.0,2078,1,1
House for sale,East,2.5,5,4,Mid Baneshwor,Kathmandu,7.0,9.0,0.7777777777777778,13.0,2075,1,0
Bungalow for sale,West,2.5,5,5,Hattigaunda,Kathmandu,5.9,7.3,0.8082191780821919,15.0,2078,1,1
Bungalow for sale,South,2.5,6,5,Hepali Height,Kathmandu,4.55,5.0,0.9099999999999999,15.0,2072,1,1
House for sale,South,2.5,7,3,Naya Basti,Kathmandu,2.05,3.0,0.6833333333333332,10.0,2063,1,2
House for sale,West,3.5,8,3,Gongabu,Kathmandu,3.75,3.1,1.2096774193548387,10.0,2072,1,0
House for sale,West,2.5,3,3,Golfutar,Kathmandu,4.35,4.2,1.0357142857142856,16.0,2073,1,0
House for sale,South,3.5,6,4,Manamaiju,Kathmandu,3.25,3.21,1.0124610591900312,16.0,2063,1,0
House for sale,South-West,2.5,5,3,Dhapasi,Kathmandu,3.1,3.3,0.9393939393939394,13.0,2075,0,1
House for sale,South,2.5,4,4,Banasthali,Kathmandu,3.1,4.0,0.775,14.0,2078,1,0
Bungalow for sale,South,2.5,6,5,Budhanilkantha,Kathmandu,4.75,4.3,1.1046511627906976,13.0,2075,1,1
House for sale,South,2.0,5,3,Manjushree Marga,Lalitpur,2.75,4.0,0.6875,13.0,2075,1,0
House for sale,North-West,2.5,6,5,Budhanilkantha,Kathmandu,3.2,3.0,1.0666666666666667,15.0,2078,1,0
House for sale,South,2.5,7,5,Handigaun,Kathmandu,5.25,7.2,0.7291666666666666,15.0,2078,1,1
House for sale,South,3.5,5,5,Chakupat,Lalitpur,6.0,6.0,1.0,13.0,2072,1,2
House for sale,East,2.5,6,4,Sundarbasti,Kathmandu,2.45,3.2,0.765625,12.0,2073,1,1
House for sale,East,4.0,8,10,Deuwa Chowk,Kathmandu,7.0,7.1,0.9859154929577465,13.0,2063,1,2
House for sale,East,1.0,2,1,Satungal,Kathmandu,2.15,4.3,0.5,14.0,2072,1,1
Bungalow for sale,East,2.5,6,5,Hattigaunda,Kathmandu,5.75,6.0,0.9583333333333334,15.0,2075,1,0
House for sale,North,2.5,6,5,Bansbari,Kathmandu,5.5,6.2,0.8870967741935484,13.0,2078,1,1
House for sale,East,3.5,7,5,Kapan,Kathmandu,1.95,3.0,0.65,15.0,2075,1,0
House for sale,East,2.5,4,3,Mandikhatar,Kathmandu,2.85,3.1,0.9193548387096774,13.0,2080,1,0
